PoleID,CircuitID,Latitude,Longitude,Material,Height,InstallYear,AccessType,RiskZoneID
P_0012830,CKT_0129,42.110077,-117.992669,Composite,44,2021,Off-road,5
P_0012831,CKT_0036,40.084464,-119.925991,Steel,42,1998,Roadside,3
P_0012832,CKT_0006,43.015398,-116.977784,Steel,54,2003,Roadside,5
P_0012833,CKT_0025,43.004652,-117.007543,Wood,46,1983,Off-road,5
P_0012834,CKT_0101,43.048793,-116.956489,Steel,32,1973,Off-road,4
P_0012835,CKT_0015,42.971718,-116.884331,Steel,44,1976,Off-road,5
P_0012836,CKT_0075,41.949268,-117.832261,Composite,44,2020,Roadside,3
P_0012837,CKT_0027,39.935505,-119.9226,Composite,42,1966,Backyard,1
P_0012838,CKT_0011,40.056901,-119.933853,Steel,68,2016,Roadside,5
P_0012839,CKT_0116,39.951057,-120.006023,Wood,48,2010,Off-road,4
P_0012840,CKT_0083,43.083165,-116.994391,Composite,57,1966,Roadside,3
P_0012841,CKT_0140,42.992033,-117.10557,Wood,62,2010,Off-road,2
P_0012842,CKT_0016,41.945609,-117.958886,Wood,47,2016,Backyard,1
P_0012843,CKT_0095,40.065522,-119.915804,Wood,68,1998,Roadside,5
P_0012844,CKT_0056,41.934207,-117.944112,Composite,46,1987,Backyard,1
P_0012845,CKT_0020,42.039541,-117.827964,Composite,43,1977,Backyard,5
P_0012846,CKT_0009,42.935631,-116.765333,Composite,36,1984,Off-road,4
P_0012847,CKT_0034,40.100169,-120.232257,Composite,49,1974,Backyard,1
P_0012848,CKT_0041,43.060863,-117.030188,Steel,49,1979,Off-road,2
P_0012849,CKT_0127,43.176369,-116.860436,Wood,42,2003,Backyard,1
P_0012850,CKT_0121,41.929742,-118.071116,Composite,75,2016,Roadside,4
P_0012851,CKT_0001,39.890861,-119.999698,Composite,57,1993,Backyard,3
P_0012852,CKT_0110,42.970392,-116.89455,Steel,30,1967,Backyard,2
P_0012853,CKT_0088,39.90352,-119.972529,Composite,50,1995,Off-road,4
P_0012854,CKT_0119,39.963977,-120.20215,Composite,33,2006,Roadside,4
P_0012855,CKT_0023,43.027856,-117.093107,Steel,43,1978,Backyard,1
P_0012856,CKT_0040,41.981519,-118.013275,Steel,41,1981,Backyard,3
P_0012857,CKT_0029,39.899793,-120.116799,Wood,52,2013,Roadside,4
P_0012858,CKT_0148,41.89345,-118.174742,Composite,44,1974,Off-road,3
P_0012859,CKT_0073,40.148059,-120.170399,Steel,56,2010,Roadside,3
P_0012860,CKT_0102,42.921322,-117.068247,Composite,74,1975,Off-road,3
P_0012861,CKT_0118,42.961633,-117.069494,Composite,45,1991,Backyard,5
P_0012862,CKT_0132,41.920791,-118.071309,Steel,34,1993,Off-road,2
P_0012863,CKT_0019,40.094872,-120.08922,Composite,58,2008,Backyard,4
P_0012864,CKT_0114,42.091948,-117.98066,Steel,42,1968,Backyard,1
P_0012865,CKT_0042,40.002923,-120.019533,Steel,55,1966,Roadside,4
P_0012866,CKT_0111,40.003216,-119.849477,Composite,46,2014,Roadside,5
P_0012867,CKT_0062,43.178225,-117.109572,Steel,49,1966,Off-road,1
P_0012868,CKT_0025,43.001274,-117.105361,Wood,67,1974,Backyard,4
P_0012869,CKT_0060,39.932302,-120.011753,Composite,62,2015,Roadside,3
P_0012870,CKT_0077,41.952559,-118.052314,Composite,71,1992,Roadside,4
P_0012871,CKT_0120,41.884147,-118.201939,Composite,45,2005,Off-road,4
P_0012872,CKT_0059,39.911114,-119.899927,Steel,60,1989,Backyard,3
P_0012873,CKT_0102,43.005753,-117.046803,Wood,38,1979,Backyard,4
P_0012874,CKT_0078,43.147207,-117.003204,Wood,48,1987,Roadside,2
P_0012875,CKT_0130,42.007375,-117.97316,Steel,47,2007,Roadside,2
P_0012876,CKT_0089,39.94881,-119.978464,Composite,71,2015,Roadside,4
P_0012877,CKT_0125,39.953397,-119.938913,Steel,71,2014,Backyard,3
P_0012878,CKT_0053,40.090112,-120.10575,Wood,66,1979,Off-road,4
P_0012879,CKT_0118,43.06058,-116.991467,Steel,53,1989,Roadside,4
P_0012880,CKT_0054,41.972553,-117.922705,Steel,46,1986,Off-road,3
P_0012881,CKT_0082,39.877893,-120.00855,Wood,44,2014,Backyard,5
P_0012882,CKT_0123,41.943419,-118.097836,Composite,62,2013,Off-road,2
P_0012883,CKT_0006,43.252088,-116.857407,Composite,58,1988,Off-road,3
P_0012884,CKT_0043,40.201089,-120.148065,Steel,45,1990,Off-road,3
P_0012885,CKT_0121,42.009632,-117.925591,Composite,40,1976,Off-road,1
P_0012886,CKT_0087,42.849235,-116.864021,Composite,46,1993,Roadside,3
P_0012887,CKT_0100,40.034193,-120.008935,Steel,46,1996,Backyard,3
P_0012888,CKT_0100,39.9772,-119.876056,Composite,75,2009,Roadside,5
P_0012889,CKT_0062,43.010551,-116.942481,Composite,75,2019,Roadside,1
P_0012890,CKT_0108,42.878848,-117.087724,Composite,71,1994,Backyard,5
P_0012891,CKT_0047,42.826874,-117.094472,Wood,58,1968,Backyard,2
P_0012892,CKT_0137,42.730857,-117.05693,Composite,64,1986,Off-road,2
P_0012893,CKT_0002,43.039565,-117.034861,Composite,58,1969,Backyard,5
P_0012894,CKT_0123,42.119678,-117.8687,Wood,47,2006,Off-road,3
P_0012895,CKT_0088,40.039204,-120.060054,Wood,31,1973,Off-road,5
P_0012896,CKT_0108,42.96017,-117.023539,Composite,72,1994,Off-road,2
P_0012897,CKT_0095,40.101816,-119.964267,Composite,50,1984,Backyard,2
P_0012898,CKT_0064,39.958652,-119.966113,Steel,33,1974,Off-road,3
P_0012899,CKT_0030,42.073393,-117.794927,Composite,30,1984,Off-road,4
P_0012900,CKT_0054,42.185986,-117.861289,Composite,63,1989,Off-road,5
P_0012901,CKT_0032,39.958111,-119.853967,Composite,65,2005,Off-road,1
P_0012902,CKT_0097,42.014377,-118.159579,Composite,75,1993,Backyard,2
P_0012903,CKT_0004,39.95051,-120.112051,Steel,72,1976,Backyard,2
P_0012904,CKT_0136,42.859755,-116.777213,Steel,58,2016,Backyard,1
P_0012905,CKT_0052,43.116501,-117.187371,Wood,52,1993,Off-road,4
P_0012906,CKT_0023,42.923647,-117.000015,Wood,60,2015,Off-road,1
P_0012907,CKT_0111,40.034632,-119.742162,Steel,56,1972,Backyard,2
P_0012908,CKT_0108,42.976708,-117.021023,Wood,61,1978,Backyard,4
P_0012909,CKT_0142,42.938975,-117.062961,Wood,45,2012,Off-road,4
P_0012910,CKT_0140,43.033701,-117.038392,Wood,34,1983,Roadside,2
P_0012911,CKT_0006,42.978248,-116.927005,Wood,66,2009,Roadside,4
P_0012912,CKT_0079,43.023857,-116.966433,Steel,56,2020,Off-road,1
P_0012913,CKT_0027,39.867014,-120.050802,Steel,40,1984,Off-road,4
P_0012914,CKT_0093,42.948035,-116.914797,Composite,64,1998,Off-road,5
P_0012915,CKT_0050,40.027967,-120.211911,Composite,57,1995,Backyard,2
P_0012916,CKT_0037,42.912998,-116.827934,Composite,34,1997,Roadside,2
P_0012917,CKT_0063,39.780006,-119.888747,Steel,59,2001,Off-road,2
P_0012918,CKT_0104,42.221169,-117.918321,Wood,46,1996,Backyard,5
P_0012919,CKT_0100,40.044117,-119.836176,Steel,58,1967,Off-road,4
P_0012920,CKT_0066,41.845537,-118.085117,Wood,55,2018,Backyard,1
P_0012921,CKT_0122,43.162706,-117.165909,Composite,47,1998,Off-road,5
P_0012922,CKT_0094,40.041629,-119.863271,Steel,59,2004,Roadside,3
P_0012923,CKT_0019,40.123033,-119.927209,Steel,64,1988,Off-road,2
P_0012924,CKT_0012,42.078779,-117.987253,Wood,50,1974,Off-road,5
P_0012925,CKT_0125,40.022921,-120.163654,Wood,31,2015,Off-road,2
P_0012926,CKT_0062,43.166057,-116.919474,Steel,34,1979,Backyard,2
P_0012927,CKT_0134,42.052571,-117.946265,Steel,51,1982,Roadside,3
P_0012928,CKT_0045,43.049742,-116.993353,Steel,36,1969,Backyard,3
P_0012929,CKT_0090,43.175712,-117.010033,Composite,41,2019,Roadside,1
P_0012930,CKT_0056,42.032741,-118.007114,Composite,37,2017,Off-road,3
P_0012931,CKT_0026,40.186273,-119.934947,Wood,58,1970,Off-road,1
P_0012932,CKT_0041,42.977973,-116.976596,Steel,31,1992,Backyard,4
P_0012933,CKT_0056,41.942979,-118.047099,Composite,57,2007,Off-road,2
P_0012934,CKT_0059,40.107662,-120.113451,Wood,43,1971,Backyard,3
P_0012935,CKT_0020,41.925362,-118.040446,Steel,45,2000,Roadside,2
P_0012936,CKT_0070,42.782778,-116.996417,Steel,48,1975,Backyard,3
P_0012937,CKT_0128,39.905321,-120.039626,Wood,44,1988,Roadside,2
P_0012938,CKT_0033,39.984148,-119.924941,Composite,41,2017,Off-road,1
P_0012939,CKT_0098,43.005371,-117.119842,Wood,36,1975,Backyard,3
P_0012940,CKT_0127,43.08206,-117.003451,Composite,55,1993,Backyard,5
P_0012941,CKT_0135,41.942945,-117.836195,Wood,48,2002,Off-road,5
P_0012942,CKT_0076,40.089841,-120.0619,Steel,66,2013,Backyard,4
P_0012943,CKT_0043,40.103596,-119.965153,Wood,44,1971,Off-road,4
P_0012944,CKT_0047,42.813103,-116.935302,Wood,53,1992,Off-road,2
P_0012945,CKT_0037,42.934311,-116.891688,Steel,65,1977,Roadside,1
P_0012946,CKT_0003,39.994079,-120.184793,Wood,47,2016,Roadside,3
P_0012947,CKT_0098,43.03846,-116.895315,Steel,53,1989,Roadside,4
P_0012948,CKT_0006,43.366692,-116.820507,Steel,69,1997,Off-road,2
P_0012949,CKT_0099,42.956516,-116.96638,Steel,62,1992,Roadside,4
P_0012950,CKT_0021,43.028394,-117.075423,Composite,49,2007,Backyard,3
P_0012951,CKT_0150,41.951666,-117.968292,Composite,62,2021,Roadside,1
P_0012952,CKT_0001,39.725978,-119.948398,Composite,55,1977,Roadside,4
P_0012953,CKT_0077,41.973514,-118.055644,Steel,42,2001,Roadside,1
P_0012954,CKT_0039,39.999148,-120.064978,Steel,75,2015,Roadside,3
P_0012955,CKT_0143,43.128293,-116.936656,Wood,67,1983,Roadside,5
P_0012956,CKT_0025,42.922347,-116.892941,Composite,38,2013,Roadside,1
P_0012957,CKT_0101,42.915361,-116.906929,Composite,41,1982,Backyard,3
P_0012958,CKT_0062,42.864551,-116.982679,Wood,71,2013,Off-road,3
P_0012959,CKT_0088,39.941079,-119.887793,Wood,57,2003,Off-road,4
P_0012960,CKT_0149,42.03857,-117.979662,Composite,40,1968,Off-road,5
P_0012961,CKT_0143,42.846471,-117.060135,Composite,43,1997,Backyard,2
P_0012962,CKT_0088,39.896535,-119.960381,Wood,36,1973,Roadside,2
P_0012963,CKT_0031,40.051343,-120.145646,Composite,39,2011,Off-road,5
P_0012964,CKT_0046,43.090075,-117.092994,Composite,42,2002,Off-road,1
P_0012965,CKT_0115,42.877937,-117.132322,Wood,53,2021,Roadside,3
P_0012966,CKT_0102,42.832712,-117.057236,Composite,52,1984,Backyard,4
P_0012967,CKT_0145,40.022502,-119.970421,Wood,57,2000,Roadside,4
P_0012968,CKT_0035,41.805413,-117.921349,Composite,32,1980,Roadside,3
P_0012969,CKT_0127,42.976992,-116.88694,Composite,31,1965,Backyard,3
P_0012970,CKT_0106,42.953416,-117.091302,Steel,63,1966,Roadside,2
P_0012971,CKT_0041,43.07521,-117.121501,Wood,47,1978,Roadside,4
P_0012972,CKT_0112,43.072683,-117.210289,Wood,52,1996,Backyard,2
P_0012973,CKT_0061,40.059707,-120.032268,Wood,36,2012,Roadside,1
P_0012974,CKT_0149,41.937079,-117.934355,Steel,47,2001,Backyard,5
P_0012975,CKT_0024,43.063555,-116.944905,Composite,71,2006,Off-road,2
P_0012976,CKT_0114,42.090514,-117.927799,Composite,35,2013,Off-road,4
P_0012977,CKT_0025,43.018834,-116.917153,Composite,36,2003,Backyard,5
P_0012978,CKT_0127,43.003635,-116.833918,Composite,33,2003,Roadside,2
P_0012979,CKT_0115,42.933016,-117.029757,Steel,48,1969,Backyard,4
P_0012980,CKT_0144,39.975994,-119.903515,Steel,74,2001,Roadside,1
P_0012981,CKT_0113,42.050225,-117.911764,Steel,66,1984,Off-road,2
P_0012982,CKT_0114,42.259108,-117.97736,Steel,31,2022,Off-road,1
P_0012983,CKT_0069,39.939762,-119.905106,Wood,56,2017,Off-road,1
P_0012984,CKT_0117,42.923074,-116.864018,Wood,35,1986,Off-road,2
P_0012985,CKT_0144,40.150922,-119.957295,Composite,56,1966,Off-road,4
P_0012986,CKT_0135,42.003054,-118.097406,Steel,43,2003,Backyard,3
P_0012987,CKT_0114,42.111619,-117.817067,Composite,42,2006,Backyard,5
P_0012988,CKT_0100,39.831407,-119.948458,Steel,43,1973,Roadside,1
P_0012989,CKT_0086,39.758131,-119.930751,Composite,56,1967,Roadside,3
P_0012990,CKT_0010,40.102218,-120.015693,Wood,51,1977,Off-road,1
P_0012991,CKT_0040,41.93991,-118.081482,Steel,44,1976,Backyard,4
P_0012992,CKT_0100,40.05024,-120.004983,Composite,41,1984,Off-road,5
P_0012993,CKT_0026,40.109458,-120.037934,Composite,65,2006,Off-road,5
P_0012994,CKT_0095,40.026287,-120.037622,Wood,49,2003,Backyard,1
P_0012995,CKT_0048,41.989838,-118.141586,Steel,56,1982,Off-road,3
P_0012996,CKT_0129,42.040189,-118.049712,Steel,52,1971,Off-road,4
P_0012997,CKT_0096,39.967415,-120.011525,Composite,43,1975,Off-road,3
P_0012998,CKT_0144,40.124363,-120.096588,Wood,51,2022,Off-road,4
P_0012999,CKT_0142,43.059928,-116.945589,Composite,48,1971,Roadside,5
P_0013000,CKT_0126,39.90301,-120.004833,Wood,53,1977,Off-road,1
P_0013001,CKT_0038,43.075245,-117.054154,Composite,30,1980,Off-road,5
P_0013002,CKT_0011,40.02729,-120.096526,Wood,74,1990,Backyard,4
P_0013003,CKT_0023,42.872498,-117.085868,Steel,73,1966,Off-road,3
P_0013004,CKT_0035,42.1032,-117.967055,Wood,34,1997,Backyard,5
P_0013005,CKT_0091,43.074744,-117.086458,Steel,63,2021,Off-road,1
P_0013006,CKT_0079,42.980529,-117.123388,Steel,74,1977,Off-road,3
P_0013007,CKT_0051,40.018118,-119.911085,Wood,67,1965,Roadside,5
P_0013008,CKT_0115,43.063318,-116.924709,Composite,72,1998,Off-road,2
P_0013009,CKT_0047,43.0643,-117.056042,Steel,64,2018,Off-road,3
P_0013010,CKT_0043,40.054987,-120.076008,Steel,62,2015,Roadside,5
P_0013011,CKT_0107,42.019221,-117.893702,Composite,64,1967,Roadside,4
P_0013012,CKT_0095,39.80847,-119.864163,Wood,43,1993,Backyard,2
P_0013013,CKT_0129,41.862131,-117.998645,Wood,39,1968,Backyard,5
P_0013014,CKT_0036,39.74839,-119.716355,Composite,56,2001,Off-road,3
P_0013015,CKT_0146,41.773171,-118.057252,Composite,52,1978,Off-road,1
P_0013016,CKT_0132,41.914271,-118.050942,Steel,46,1998,Backyard,5
P_0013017,CKT_0131,42.960474,-117.119774,Wood,42,1981,Roadside,5
P_0013018,CKT_0066,41.944126,-118.119706,Steel,74,2006,Roadside,3
P_0013019,CKT_0107,42.074099,-118.046194,Wood,50,1968,Off-road,1
P_0013020,CKT_0112,43.032654,-116.918499,Composite,36,1980,Off-road,4
P_0013021,CKT_0146,41.934138,-117.972096,Wood,61,2021,Roadside,1
P_0013022,CKT_0047,43.017834,-117.204569,Wood,47,1997,Backyard,3
P_0013023,CKT_0069,39.987307,-119.723315,Composite,72,1971,Off-road,2
P_0013024,CKT_0108,43.030744,-116.937151,Composite,42,2007,Backyard,5
P_0013025,CKT_0076,40.18475,-120.039778,Wood,30,2020,Off-road,5
P_0013026,CKT_0006,43.027436,-117.167985,Steel,73,1985,Roadside,3
P_0013027,CKT_0124,39.941659,-119.958473,Steel,45,2009,Off-road,4
P_0013028,CKT_0070,43.027006,-116.82833,Wood,50,2018,Backyard,4
P_0013029,CKT_0118,43.032166,-116.938019,Wood,47,1982,Roadside,2
P_0013030,CKT_0134,42.109962,-118.079881,Composite,75,2013,Off-road,5
P_0013031,CKT_0134,42.001881,-118.119383,Composite,58,1968,Roadside,1
P_0013032,CKT_0038,42.774967,-116.943409,Composite,42,2007,Roadside,1
P_0013033,CKT_0055,40.065256,-119.916819,Steel,39,2002,Backyard,1
P_0013034,CKT_0146,42.031618,-118.085585,Steel,57,1972,Roadside,1
P_0013035,CKT_0088,40.117632,-120.112692,Steel,62,1979,Roadside,3
P_0013036,CKT_0045,43.204052,-116.792208,Composite,32,2003,Backyard,3
P_0013037,CKT_0098,43.144099,-117.196501,Wood,73,1991,Roadside,2
P_0013038,CKT_0068,43.105599,-116.892271,Wood,54,2017,Backyard,5
P_0013039,CKT_0119,39.920884,-119.956708,Steel,63,1970,Off-road,1
P_0013040,CKT_0107,41.87027,-118.03459,Wood,34,1969,Roadside,2
P_0013041,CKT_0074,39.993856,-120.14841,Wood,74,1966,Roadside,4
P_0013042,CKT_0113,41.952711,-117.965076,Steel,67,2017,Backyard,3
P_0013043,CKT_0049,42.935131,-116.915842,Steel,70,1989,Off-road,4
P_0013044,CKT_0078,42.867143,-117.033622,Wood,41,1979,Off-road,2
P_0013045,CKT_0061,40.07544,-120.124935,Steel,62,1984,Roadside,3
P_0013046,CKT_0047,42.941847,-117.004721,Wood,49,1983,Backyard,2
P_0013047,CKT_0086,40.059629,-120.096769,Wood,62,1966,Off-road,4
P_0013048,CKT_0025,43.12948,-116.944562,Steel,72,2003,Off-road,1
P_0013049,CKT_0042,40.078468,-119.994422,Steel,42,1997,Off-road,5
P_0013050,CKT_0013,40.120661,-120.028979,Composite,30,1986,Off-road,5
P_0013051,CKT_0113,42.12169,-118.109335,Steel,30,2004,Off-road,3
P_0013052,CKT_0098,43.030294,-116.954495,Wood,63,2006,Roadside,4
P_0013053,CKT_0139,42.970333,-117.172464,Composite,44,1990,Roadside,3
P_0013054,CKT_0072,39.978016,-120.035557,Steel,61,1976,Roadside,1
P_0013055,CKT_0042,40.063373,-119.896968,Composite,62,1996,Roadside,4
P_0013056,CKT_0139,42.985787,-116.98919,Steel,37,1968,Backyard,5
P_0013057,CKT_0069,40.073796,-120.046199,Wood,52,2012,Backyard,5
P_0013058,CKT_0113,41.944168,-118.028899,Composite,35,1988,Backyard,3
P_0013059,CKT_0005,40.221797,-120.060965,Wood,65,1984,Off-road,3
P_0013060,CKT_0012,41.958405,-118.099126,Composite,53,1975,Off-road,4
P_0013061,CKT_0021,43.011311,-117.127991,Steel,45,2005,Backyard,2
P_0013062,CKT_0104,41.948955,-118.085511,Wood,36,1995,Roadside,2
P_0013063,CKT_0133,39.988792,-120.025573,Composite,49,1974,Backyard,5
P_0013064,CKT_0066,42.064855,-118.232248,Steel,71,2007,Roadside,5
P_0013065,CKT_0116,40.129054,-120.018996,Composite,33,2007,Roadside,1
P_0013066,CKT_0085,40.150876,-120.065378,Wood,69,1969,Off-road,4
P_0013067,CKT_0114,42.011017,-118.007439,Wood,54,1985,Roadside,2
P_0013068,CKT_0149,42.004477,-118.091641,Composite,46,1974,Roadside,3
P_0013069,CKT_0034,40.137389,-119.979119,Composite,51,2018,Backyard,5
P_0013070,CKT_0026,40.036716,-120.125369,Wood,45,1971,Backyard,3
P_0013071,CKT_0015,43.00381,-116.883447,Steel,38,2011,Backyard,2
P_0013072,CKT_0010,40.018161,-119.861001,Wood,43,1968,Roadside,3
P_0013073,CKT_0027,39.84446,-119.96717,Wood,44,1966,Roadside,1
P_0013074,CKT_0128,39.899359,-119.805296,Wood,43,1969,Backyard,4
P_0013075,CKT_0063,40.020556,-120.030378,Steel,49,1976,Roadside,3
P_0013076,CKT_0061,40.119243,-120.018475,Wood,59,2006,Backyard,5
P_0013077,CKT_0096,40.040365,-119.894103,Composite,73,1966,Backyard,3
P_0013078,CKT_0030,41.974846,-118.10689,Composite,69,1973,Off-road,2
P_0013079,CKT_0122,43.090926,-117.059517,Steel,60,1966,Off-road,2
P_0013080,CKT_0141,43.150957,-116.963233,Steel,33,2012,Backyard,5
P_0013081,CKT_0121,41.885402,-118.115917,Steel,55,2004,Off-road,4
P_0013082,CKT_0131,43.098441,-117.136449,Composite,67,2012,Off-road,4
P_0013083,CKT_0099,43.019734,-116.871733,Composite,41,1987,Backyard,5
P_0013084,CKT_0110,43.013991,-117.203705,Steel,71,2014,Backyard,1
P_0013085,CKT_0099,43.179413,-116.934603,Wood,43,1987,Roadside,4
P_0013086,CKT_0059,40.196001,-120.242121,Composite,57,2015,Backyard,5
P_0013087,CKT_0046,42.962106,-117.003799,Composite,54,1993,Roadside,4
P_0013088,CKT_0004,39.965582,-120.102935,Composite,55,1977,Roadside,5
P_0013089,CKT_0041,43.234687,-117.23467,Steel,62,1966,Roadside,4
P_0013090,CKT_0130,41.970075,-118.002879,Wood,36,2004,Backyard,4
P_0013091,CKT_0024,43.137183,-117.10442,Steel,33,2007,Backyard,2
P_0013092,CKT_0132,42.046715,-117.928382,Wood,32,1971,Roadside,2
P_0013093,CKT_0066,42.065376,-118.001104,Steel,30,2011,Backyard,2
P_0013094,CKT_0030,42.198799,-118.038705,Wood,74,1988,Off-road,2
P_0013095,CKT_0109,40.103542,-120.183437,Wood,71,2010,Roadside,2
P_0013096,CKT_0046,43.142279,-116.937836,Composite,35,2016,Backyard,2
P_0013097,CKT_0017,43.150492,-116.808571,Wood,37,1991,Roadside,4
P_0013098,CKT_0131,42.952334,-116.851073,Steel,69,2021,Off-road,4
P_0013099,CKT_0022,43.13776,-116.991644,Steel,73,1984,Backyard,5
P_0013100,CKT_0114,42.124576,-118.188698,Steel,32,1996,Roadside,1
P_0013101,CKT_0131,43.017903,-117.03275,Composite,63,2016,Off-road,5
P_0013102,CKT_0007,40.078071,-119.802587,Steel,34,2015,Roadside,1
P_0013103,CKT_0088,40.045748,-120.177126,Steel,61,1999,Backyard,2
P_0013104,CKT_0053,39.943605,-119.985307,Wood,67,1968,Roadside,4
P_0013105,CKT_0016,42.08002,-117.991425,Wood,50,2006,Backyard,5
P_0013106,CKT_0060,39.908815,-119.966517,Steel,30,1976,Backyard,3
P_0013107,CKT_0049,42.964442,-117.209708,Wood,43,1990,Roadside,3
P_0013108,CKT_0028,43.039838,-117.236953,Steel,62,1999,Off-road,3
P_0013109,CKT_0097,42.022291,-118.096382,Composite,54,2012,Off-road,2
P_0013110,CKT_0039,40.086883,-120.046864,Steel,34,2016,Backyard,4
P_0013111,CKT_0011,40.032074,-120.001935,Composite,65,1996,Backyard,1
P_0013112,CKT_0102,43.066692,-116.956883,Composite,72,1966,Backyard,4
P_0013113,CKT_0051,39.933534,-119.941212,Composite,34,1969,Backyard,5
P_0013114,CKT_0035,42.11753,-118.037063,Steel,70,1984,Backyard,1
P_0013115,CKT_0051,40.109225,-119.934537,Wood,39,2011,Backyard,3
P_0013116,CKT_0139,42.986151,-116.959363,Composite,68,1981,Roadside,3
P_0013117,CKT_0115,43.113321,-116.976182,Steel,44,1993,Off-road,2
P_0013118,CKT_0136,43.095801,-116.984209,Steel,54,1992,Roadside,3
P_0013119,CKT_0007,40.163568,-119.965157,Steel,64,2013,Backyard,4
P_0013120,CKT_0025,42.908903,-117.074642,Wood,37,1999,Off-road,1
P_0013121,CKT_0026,39.848871,-120.022073,Steel,34,1998,Roadside,4
P_0013122,CKT_0138,43.110489,-117.007553,Composite,58,2006,Roadside,3
P_0013123,CKT_0116,39.89936,-119.950586,Steel,59,1983,Off-road,4
P_0013124,CKT_0003,39.992276,-119.990222,Steel,63,2012,Backyard,3
P_0013125,CKT_0135,41.880575,-118.052328,Composite,38,1994,Roadside,2
P_0013126,CKT_0029,40.048534,-119.911238,Composite,70,2005,Roadside,5
P_0013127,CKT_0068,42.963491,-117.079523,Composite,36,1985,Backyard,4
P_0013128,CKT_0143,43.031076,-117.055097,Steel,48,1972,Roadside,3
P_0013129,CKT_0101,42.921677,-117.034283,Steel,70,2014,Off-road,3
P_0013130,CKT_0129,42.0451,-117.98715,Steel,72,1993,Off-road,4
P_0013131,CKT_0149,42.020832,-118.071895,Composite,31,2011,Backyard,5
P_0013132,CKT_0100,40.00763,-119.889341,Composite,33,1995,Backyard,1
P_0013133,CKT_0058,41.977515,-117.973934,Steel,70,2005,Backyard,3
P_0013134,CKT_0062,42.982026,-117.038547,Wood,31,1966,Roadside,4
P_0013135,CKT_0075,42.112021,-117.968433,Wood,36,2014,Backyard,1
P_0013136,CKT_0125,40.117357,-120.002264,Wood,60,1976,Backyard,5
P_0013137,CKT_0002,43.047195,-117.140699,Wood,36,2005,Roadside,5
P_0013138,CKT_0039,40.158544,-120.002873,Composite,65,1987,Backyard,4
P_0013139,CKT_0038,42.918672,-117.079035,Composite,38,1981,Roadside,3
P_0013140,CKT_0028,42.942626,-116.898666,Steel,51,2015,Off-road,2
P_0013141,CKT_0055,39.935726,-120.314944,Steel,36,1996,Backyard,3
P_0013142,CKT_0047,42.911108,-116.908687,Composite,64,1987,Backyard,3
P_0013143,CKT_0125,40.060643,-120.108515,Wood,71,1990,Backyard,2
P_0013144,CKT_0144,39.868198,-120.042179,Composite,47,1978,Backyard,3
P_0013145,CKT_0126,39.816409,-120.006297,Wood,62,2012,Roadside,2
P_0013146,CKT_0060,39.874651,-119.922617,Wood,41,1973,Roadside,3
P_0013147,CKT_0074,39.808803,-119.931574,Wood,30,1991,Backyard,5
P_0013148,CKT_0083,42.860474,-117.010266,Steel,32,1994,Roadside,4
P_0013149,CKT_0078,42.925648,-117.063429,Steel,40,2010,Roadside,1
P_0013150,CKT_0107,42.10772,-118.008465,Composite,47,1997,Backyard,4
P_0013151,CKT_0044,42.795582,-117.126435,Wood,69,1991,Backyard,2
P_0013152,CKT_0124,39.794024,-120.06538,Steel,40,1988,Roadside,1
P_0013153,CKT_0026,40.085189,-120.035255,Composite,45,1975,Roadside,5
P_0013154,CKT_0014,40.020419,-120.004774,Steel,54,2011,Off-road,2
P_0013155,CKT_0040,42.075219,-118.00147,Wood,33,1988,Off-road,1
